Greg Minor, 78
Shaun Livingston, 79
Kenny Sears, 81
Sharrod Ford, 81
LaRue Martin, 83
Tim Young, 84
Gerry Ward, 76
Wayne Sappleton, 81
Dwight Jones, 82
Smush Parker, 76
Lars Hansen, 82
Artis Gilmore, 86
Curly Armstrong, 71
J.R. Reid, 81
Eduardo Najera, 80
Doron Lamb, 76
Jabari Parker, 80
Phil Ford, 74
Bud Ogden, 78
Henry Bibby, 73
Quincy Miller, 81
Karl Malone, 81
John Chaney, 75
Chris Singleton, 80
Dell Curry, 76
Wallace Bryant, 84
Marv Schatzman, 77
Charles Shackleford, 82
Jim Washington, 78
Craig Dykema, 80
Louie Nelson, 75
Diante Garrett, 76
Pape Sow, 82
Cliff Meely, 80
Mike Batiste, 80
Armond Hill, 76
Arvesta Kelly, 74
Toby Kimball, 78
Clemon Johnson, 82
J.R. Bremer, 74
Bill Russell, 82
Levern Tart, 74
Rollie Seltz, 70
Bostjan Nachbar, 81
Ed Nealy, 79
Vitaly Potapenko, 82
Ed Fleming, 75
Jim Jackson, 78
Ronnie Lester, 74
Joe Hutton, 73
Allan Houston, 78
Cedric Maxwell, 80
Lee Nailon, 81
Richard Moore, 74
Xavier Henry, 78
Ryan Bowen, 79
Brian Quinnett, 80
Nick Calathes, 78
David Cooke, 80
Ron Boone, 74
Charles Bradley, 77
Marvin Webster, 85
John Smith, 84
Bill Stricker, 81
Wes Matthews, 73
Alfredrick Hughes, 77
Mustafa Shakur, 75
Timofey Mozgov, 85
Brook Lopez, 84
Peter Aluma, 82
Fred Hoiberg, 76
Roger Burkman, 77
Jim Jarvis, 73
Darius Washington, 74
Randy White, 80
Charlie Criss, 68
David Harrison, 84
Tyrone Corbin, 78
Jameer Nelson, 72
Jabari Brown, 78
Bismack Biyombo, 81
Will Solomon, 73
Al Cervi, 71
Hal Tidrick, 73
Moe Barr, 76
Leon Wood, 75
Togo Palazzi, 76
Med Park, 74
Gino Sovran, 74
Larry Comley, 77
Kebu Stewart, 80
Frank Selvy, 75
Reece Gaines, 78
Todd Lichti, 76
Vitor Faverani, 83
Jeffrey Sheppard, 75
Tim Hardaway Jr., 72
Timothy Jr., 72
Vladimir Radmanovic, 82
Larry Demic, 81
Anthony Tolliver, 80
Bo Ellis, 81
Mehmet Okur, 83
Dike Eddleman, 75
Ron Riley, 80
Bill Mlkvy, 76
Archie Goodwin, 77
Gil McGregor, 80
Johnny Horan, 80
Eric Moreland, 82
Joe Binion, 80
Jahidi White, 81
Mengke Bateer, 83
Leon Smith, 82
Duane Ferrell, 79
Elmore Smith, 84
Stephen Wilson, 77
Dijon Thompson, 79
Linton Townes, 79
Doug McDermott, 80
Doyle Parrack, 72
Dino Radja, 83
Art Stolkey, 73
Marcus Vinicius, 80
Chris Crawford, 81
Glen Gondrezick, 78
Lorenzo Brown, 77
Bulbs Ehlers, 75
Claude Terry, 76
William Bedford, 84
Barry Yates, 79
Al Skinner, 75
Marcus Liberty, 80
James Lang, 82
Ted McClain, 73
Steve Kerr, 75
Todd MacCulloch, 84
Jud Buechler, 78
Greg Bunch, 78
Bob Shea, 74
Dee Brown, 72
Ben Goldfaden, 73
Paul McPherson, 76
Billy Schaeffer, 77
Sergei Monia, 80
Bo Outlaw, 80
Vern Gardner, 77
Pete Lalich, 74
Jeff Foster, 83
M.L. Carr, 78
Clifford Lett, 75
Cleveland Buckner, 81
George Stone, 79
Sean Rooks, 82
Gus Williams, 74
Steve Nash, 75
Sean Marks, 82
Cedric Bozeman, 78
Keith Smart, 73
Lonny Baxter, 80
Tod Murphy, 81
Mike Holton, 76
Nate Bowman, 82
Chris Garner, 70
Sergio Rodriguez, 75
Kendrick Perkins, 82
Rick Barry, 79
Dwight Davis, 80
Ernie Calverley, 70
John Battle, 74
Bob Priddy, 75
Leo Mogus, 76
Perry Jones, 83
Chad Kinch, 76
Gerald Wallace, 79
Duane Causwell, 84
Damone Brown, 81
Michael Bradley, 82
Jeremy Richardson, 78
Gus Bailey, 77
Don Ackerman, 72
Mirsad Turkcan, 81
Orien Greene, 76
Cherokee Parks, 83
Orlando Johnson, 77
Byron Scott, 75
Jim Caldwell, 82
Chuck Connors, 77
Vladimir Stepania, 84
Eddie Miles, 76
Tyus Edney, 70
Daequan Cook, 77
Roko Ukic, 77
Darryl Watkins, 83
John Salley, 83
Nick Collison, 81
Everette Stephens, 74
James Wilkes, 79
Johnny High, 75
Gerald Henderson, 74
Joe Colone, 77
Shandon Anderson, 78
Torgeir Bryn, 81
Rusty LaRue, 74
Kermit Washington, 80
Predrag Drobnjak, 83
Mario Elie, 77
Harry Dinnel, 76
Randy Stoll, 79
Andy Tonkovich, 73
Jasper Wilson, 78
Chris Jent, 79
Tony Kappen, 70
Walt Frazier, 76
Irv Bemoras, 75
Dwayne McClain, 78
Willie Green, 76
Dewayne Dedmon, 84
Hub Reed, 81
Ekpe Udoh, 82
Jerry Paulson, 74
Taylor Griffin, 79
Dan Godfread, 82
Brandon Davies, 82
Evan Eschmeyer, 83
Tom Meschery, 78
Kevin Murphy, 78
Tyrus Thomas, 81
Bill Hanzlik, 79
Ed Earle, 75
Bob Verga, 73
Jim Slaughter, 83
Anthony Morrow, 77
Tony Battie, 83
Richie Niemiera, 73
Eric Anderson, 81
Bob Ferry, 80
Amar'e Stoudemire, 82
Bob Weiss, 74
Damion James, 79
Jerry Sichting, 73
Aaron Miles, 73
Greg Smith, 77
Don Hanrahan, 79
Terry Dischinger, 79
Rick Carlisle, 77
Dennis Stewart, 78
Jerry Fleishman, 74
Dominic Pressley, 74
Rudy Gay, 80
Herb Williams, 82
Jim Kissane, 79
Tony Jaros, 75
Dan Kraus, 72
Ed Melvin, 69
James Collins, 76
Brant Weidner, 81
Kenny Rollins, 72
Josh Childress, 80
Sam Lacey, 82
Ray Ramsey, 74
Jeremy Tyler, 82
Jerome Anderson, 77
DeWayne Scales, 80
Darrall Imhoff, 82
Eric Washington, 76
Bob Williams, 78
Geno Carlisle, 75
Mark Workman, 81
Alvin Sims, 76
Cory Higgins, 77
D.J. Stephens, 77
Conner Henry, 79
Wesley Cox, 78
Stevin Smith, 74
Rod Thorn, 76
Clifford Ray, 81
Greg Dreiling, 85
Aulcie Perry, 82
McCoy McLemore, 79
Jackie Moore, 77
Alan Sawyer, 77
Kevin McHale, 82
Patrick Patterson, 81
Lloyd Daniels, 79
William Franklin, 79
Antonio Harvey, 83
Kurt Rambis, 80
Andrew Nicholson, 81
Walt Gilmore, 78
Julian Hammond, 77
Tom Hovasse, 80
Antonis Fotsis, 82
Lonnie Lynn, 79
Jonas Valanciunas, 84
Billy Knight, 78
Butch Van Breda Kolff, 75
Donnell Harvey, 80
Jason Collier, 84
Loy Vaught, 81
Curtis Kitchen, 81
Paul Hogue, 81
Gus Gerard, 80
Travis Wear, 82
Charlie Davis, 74
Robin Jones, 81
Michael Jordan, 78
Greg Griffin, 79
Ricky Sobers, 75
T.J. Ford, 72
Mel Davis, 78
Marcus Webb, 81
Jerry Rook, 77
Steve Sheppard, 78
Gani Lawal, 81
Seth Curry, 74
Kasib Powell, 79
Chris Jefferies, 80
Nate Williams, 77
DeJuan Wheat, 72
Frankie King, 73
Ron Davis, 78
Herm Schaefer, 72
Jeff Foote, 84
Milt Wagner, 77
Jim Grandholm, 84
Joe Roberts, 78
Kiki Vandeweghe, 80
Marc Jackson, 82
Rod Higgins, 79
Don Smith, 72
Matt Fish, 83
John Stroeder, 82
Melvin Sanders, 77
Billy Ray Bates, 76
Chris Engler, 83
Anthony Jones, 78
Micheal Williams, 74
Rod Knowles, 81
Marcus Haislip, 82
Stuart Gray, 84
Hal Jeter, 75
Jim Hayes, 75
Larry Miller, 76
Dexter Pittman, 83
Salim Stoudamire, 73
Viacheslav Kravtsov, 84
Tracy Moore, 76
LaSalle Thompson, 82
Jack Parr, 81
Bob Greacen, 79
Craig Raymond, 83
Sean Higgins, 81
Elmore Morgenthaler, 81
Noel Felix, 81
Red Mihalik, 72
Damjan Rudez, 82
Mike Muscala, 83
Dean Meminger, 72
Scottie Pippen, 80
Tobias Harris, 80
Leon Douglas, 82
Paul Seymour, 73
Peter John Ramos, 87
Anthony Cook, 81
Tom Boerwinkle, 84
Toby Bailey, 78
Fred Schaus, 77
Jake Pelkington, 78
Brian Winters, 76
Frank Williams, 75
Ira Newble, 79
Cory Blackwell, 78
Marv Winkler, 73
Charles Davis, 79
Martin Muursepp, 81
Lawrence Roberts, 81
Dave Stallworth, 79
Lester Selvage, 73
Mike Sanders, 78
Stan Kimbrough, 71
Hubie White, 76
Chet Aubuchon, 70
Melvin Booker, 73
Jay Guidinger, 82
Ron Reed, 77
Dave Meyers, 80
Clarence Weatherspoon, 78
Freddie Lewis, 72
Paul Scranton, 77
Ruben Boumtje-Boumtje, 84
Dirk Nowitzki, 84
Nelson Bobb, 72
Barry Liebowitz, 74
Red Stroud, 72
Vinny Del Negro, 76
Mike Pratt, 76
Dirk Minniefield, 75
Tom Ingelsby, 75
Jabari Smith, 83
Angelo Musi, 69
Walt Miller, 74
Jim Chones, 83
Ben Warley, 77
Nat Hickey, 71
Ken Keller, 73
Roy Hamilton, 74
Jim McMillian, 77
Mike Smith, 80
Connie Simmons, 80
Earl Watson, 73
Bernie Williams, 75
Ryan Humphrey, 80
Bob Hansen, 78
Dave Wohl, 74
Aleksandar Djordjevic, 74
Jeremy Pargo, 74
Elliot Williams, 77
Don Eliason, 74
Gustavo Ayon, 82
Landry Fields, 79
Willie Rogers, 75
Donald Royal, 80
Larry Bergh, 80
Paul Mokeski, 84
John Duren, 75
Ariel Maughan, 76
Carlton McKinney, 76
Skeeter Henry, 79
Robert Whaley, 82
Jack Coleman, 79
Jim McDaniels, 83
Ed Stokes, 84
Dominique Wilkins, 79
Andy Rautins, 76
Nick Mantis, 75
Jerome Beasley, 82
Harthorne Wingo, 78
Dolph Schayes, 79
Ruben Patterson, 77
Carl Bailey, 84
Stan Washington, 76
Joffrey Lauvergne, 83
Jerome Moiso, 82
Mickael Pietrus, 78
Saul Mariaschin, 71
Dave Cowens, 81
Jim Farmer, 76
Pat Riley, 76
Darrell Brown, 74
Dennis Grey, 80
Chips Sobek, 72
Nate Huffman, 85
Guy Manning, 78
Ryan Kelly, 83
Olumide Oyedeji, 82
Dick Surhoff, 76
Bill Edwards, 80
Johnny McCarthy, 73
Ben Uzoh, 75
Alphonso Ford, 73
Mo Mahoney, 74
Shawn Respert, 73
Tremaine Fowlkes, 80
Danny Vranes, 79
Ike Borsavage, 80
Sam Cash, 80
Tom Riker, 82
Nick Johnson, 75
Jason Thompson, 83
Tony Snell, 79
Derrick Phelps, 76
Kenny Sailors, 70
Kiwane Garris, 74
Larry Nance, 82
Elmer Bennett, 72
Gene Rhodes, 73
Brooks Thompson, 76
John Douglas, 74
Royal Ivey, 75
Clint Richardson, 75
Henry Turner, 79
Byron Mullens, 84
Butch Beard, 75
Moses Malone, 82
Fred Roberts, 82
Floyd Theard, 73
Howard Wood, 79
Ron Brewer, 76
Brian Brunkhorst, 78
Ernie DiGregorio, 72
DeJuan Blair, 79
Mike Gibson, 82
Wyndol Gray, 73
Lenny Wilkens, 73
Al Sanders, 79
Phil Smith, 76
Ben McLemore, 77
Eddie Lee Wilkins, 82
Luke Walton, 80
Qyntel Woods, 80
Ron Bonham, 77
Dedric Willoughby, 75
Jim Riffey, 76
Roy Hurley, 74
Calvin Graham, 74
Johnny Cox, 76
Walter Bond, 77
Connie Rea, 75
William Smith, 84
Nicolas Batum, 80
Bud Koper, 78
Dan Issel, 81
Butch Feher, 76
Calvin Natt, 78
Cody Zeller, 84
Shelton Jones, 81
Walter Byrd, 79
Will Barton, 78
Larry Friend, 76
Jeff Wilkins, 83
Al Salvadori, 81
Perry Moss, 74
Ray Corley, 72
Brendan Haywood, 84
Dick Murphy, 73
Dwight Anderson, 75
Ed Burton, 78
Jack George, 74
Buddy Jeannette, 71
Darnell Mee, 77
Joe Pace, 82
Kurt Thomas, 81
Jorge Garbajosa, 81
Scott Roth, 80
Andris Biedrins, 83
Brandin Knight, 72
Jerry Sloan, 77
Charlie Yelverton, 74
MarShon Brooks, 77
George Wilson, 80
Rony Seikaly, 83
Paul Napolitano, 74
Jeff Webster, 80
Ashraf Amaya, 80
Shelden Williams, 81
Jason Kapono, 80
Gene Berce, 71
Linas Kleiza, 80
Ben Gordon, 75
Stromile Swift, 81
George Reynolds, 76
Michael Phelps, 76
David Vanterpool, 77
Alec Burks, 78
Corsley Edwards, 81
Jim Barnes, 80
Lonnie Wright, 74
Morlon Wiley, 76
Andrew DeClercq, 82
Dave Gambee, 78
Pop Goodwin, 74
Art Collins, 76
Lloyd Walton, 72
Austin Carr, 76
Anthony Peeler, 76
Bob Portman, 77
Gerald Fitch, 75
Chris Duhon, 73
Dave DeBusschere, 78
Leroy Wright, 81
Chris Copeland, 81
Alonzo Gee, 78
Johnny Newman, 79
Connie Norman, 75
Elton Brand, 80
Dante Cunningham, 80
Red Kerr, 81
Mickey Johnson, 82
John Vallely, 75
Pearl Washington, 74
Derrick Zimmerman, 75
Dwayne Schintzius, 85
Terry Cummings, 81
Carlos Clark, 76
Goose Ligon, 79
Larry Staverman, 79
Zoran Planinic, 79
John Henson, 83
Steve Kuberski, 80
Oliver Miller, 81
Phil Hicks, 79
Sidney Moncrief, 75
Kevin Henderson, 76
Toby Knight, 81
Luther Head, 75
Grant Jerrett, 82
Ron Moore, 84
Brady Walker, 78
Mark Wade, 71
Joe Dolhon, 72
Willie White, 75
Efthimi Rentzias, 83
Jason Smith, 84
Jarrett Jack, 75
Tom Copa, 82
Harry Rogers, 79
Vince Taylor, 77
Reggie Johnson, 81
Robert Sacre, 84
Jarron Collins, 83
Solomon Alabi, 85
Mike Sojourner, 81
Junior Bridgeman, 77
Otis Thorpe, 81
Dudley Bradley, 78
Bill Buntin, 79
Marvin Barnes, 80
Tom Van Arsdale, 77
Rudy LaRusso, 79
Mark Price, 72
Geert Hammink, 84
Ha Seung-Jin, 87
Shane Heal, 72
Johnny Orr, 75
Chandler Parsons, 81
Mike O'Koren, 79
Armand Cure, 72
Byron Dinkins, 73
Mikki Moore, 83
Billy Paultz, 83
Marko Milic, 78
Jim Loscutoff, 77
Mike Macaluso, 77
Stephon Marbury, 74
Clinton Wheeler, 73
Frank Russell, 75
Randolph Childress, 74
Travis Grant, 79
Andrew Bogut, 84
Damir Markota, 82
Brent Price, 73
Sam Young, 78
John Pritchard, 81
Kent Benson, 82
Tom Barker, 83
Johnny Payak, 76
Willie Somerset, 68
Kevin Thompson, 83
Tim Breaux, 79
Shawn Bradley, 90
Vernon Macklin, 82
Bob Nash, 80
T.R. Dunn, 76
Alan Ogg, 86
Tony White, 74
Tommie Green, 74
Scott Brooks, 71
Garland O'Shields, 73
Mark Sibley, 74
Eddie Owens, 79
Ervin Johnson, 83
Raef LaFrentz, 83
Phil Hankinson, 80
Rob Lock, 81
Marty Byrnes, 79
Andre McCarter, 75
Kenny Natt, 75
Trey Thompkins, 82
Warren Davis, 78
Jodie Meeks, 76
Lionel Hollins, 75
Paul Hoffman, 74
Stan Brown, 75
Robbie Hummel, 80
Jeffery Taylor, 79
Ryan Reid, 80
George Lee, 76
Lionel Simmons, 79
Greg Kite, 83
Dave Fedor, 78
Bill Roberts, 81
Miles Simon, 75
Bob Knight, 74
Mike Ratliff, 82
Peter Thibeaux, 79
Gary Voce, 81
Kevin Love, 82
Jim Mooney, 77
Alvin Williams, 77
Billy Thomas, 76
Deb Smith, 75
Darington Hobson, 79
Fred Cofield, 75
Bonzi Wells, 77
Shayne Whittington, 83
Giannis Antetokounmpo, 83
Rock Lee, 82
Jon McGlocklin, 77
Michael Doleac, 83
Al Henry, 81
Walter Sharpe, 81
Jason Sasser, 79
Chuck Osborne, 78
Willie Iverson, 72
Gerald Glass, 77
Jason Miskiri, 74
Jerry West, 74
Dan Hester, 80
Michael Olowokandi, 84
George Sutor, 80
Larry Bird, 81
Jared Sullinger, 81
Paul Millsap, 80
Stan Noszka, 73
Danny Ainge, 76
Mo Howard, 74
Cezary Trybanski, 86
Randy Woods, 70
Wesley Bialosuknia, 74
Jack Twyman, 78
Tate Armstrong, 75
Mel Counts, 84
Michael Carter-Williams, 78
Jimmy O'Brien, 73
Steve Lingenfelter, 81
Dave Zeller, 73
Alex English, 79
Nate Blackwell, 76
Russ Schoene, 82
Steve Hamilton, 78
Julius Randle, 81
Josh Selby, 74
Marc Gasol, 85
John Fairchild, 80
Jay Carty, 80
Earl Evans, 80
Maurice Baker, 73
Bob Sura, 77
Jack Foley, 75
Patrick Mills, 72
Patty Mills, 72
John Shasky, 83
Jimmy Collins, 74
Zach Randolph, 81
Ernie Vandeweghe, 75
Danny Finn, 73
Mychal Thompson, 82
Dick Nemelka, 72
Muggsy Bogues, 63
Anthony Miller, 81
Malik Rose, 79
John Logan, 74
Earl Monroe, 75
Pat Burke, 83
Lucas Nogueira, 84
Litterial Green, 73
Ron Horn, 79
Gary Garland, 76
Matt Steigenga, 79
Wil Jones, 80
Kenny Gattison, 80
Bob Ford, 79
Samuel Watts, 75
Richard Coffey, 78
Scooter McCray, 81
Antoine Wright, 79
Ruben Garces, 81
Rudy White, 74
Rex Morgan, 77
Terry Kunze, 76
Rickey Williams, 73
Sasha Vujacic, 79
Gene Littles, 72
Ben Wallace, 81
Rod Freeman, 79
Jeff Lebo, 74
Bob Riedy, 78
Larry Johnson, 78
Jeff Adrien, 79
Rudy Tomjanovich, 80
Xavier Silas, 77
Eric Johnson, 74
Al Lujack, 75
Johan Petro, 84
Terry Thomas, 80
Tim Kempton, 82
John Wall, 76
Uwe Blab, 85
Mervin Jackson, 75
DeSagana Diop, 84
Art Spector, 76
Mike Novak, 81
Cuttino Mobley, 76
Dion Glover, 77
Loyd King, 74
Rick Adelman, 73
Wally Osterkorn, 77
Doug Collins, 78
Bill Smith, 77
Duck Williams, 74
Arnie Risen, 81
Rawle Marshall, 81
Charlie Black, 77
Steve Smith, 79
Joe Courtney, 80
Darrell Allums, 81
Keith McCord, 79
Chris Munk, 81
Hasheem Thabeet, 87
Sam Bowie, 85
Bob Armstrong, 80
Jeff Withey, 84
Martynas Andriuskevicius, 86
Travis Knight, 84
Bob Dandridge, 78
Alvin Jones, 83
Willie Long, 80
Robert Hahn, 82
Pooh Richardson, 73
Blue Edwards, 76
Ben Hansbrough, 75
Collis Jones, 79
Robert Archibald, 83
Ron Dorsey, 76
Donatas Motiejunas, 84
Red Morrison, 80
Gene Vance, 75
Aron Baynes, 82
Mike Butler, 74
Ed Johnson, 80
Reggie Theus, 79
Jimmy Butler, 79
Don Adams, 78
Jim Nolan, 80
Whitey Martin, 74
Tommy Byrnes, 75
Arthur Becker, 79
Eric Bledsoe, 73
Ken Murray, 74
Butch Carter, 77
Hal Lear, 72
Zaza Pachulia, 83
Shellie McMillon, 77
Bobby Wanzer, 72
Stefano Rusconi, 81
Marcus Fizer, 81
Johnny Jorgensen, 74
Jack Turner, 77
Joel Kramer, 79
John Long, 77
Gene Stump, 74
James Foster, 73
Bernard Robinson, 78
Charles Jenkins, 75
Bob Miller, 82
Cecil Hankins, 73
Vonteego Cummings, 75
Julius Hodge, 79
John Mills, 80
Roshown McLeod, 80
Pops Mensah-Bonsu, 81
Tom Kozelko, 80
Blackie Towery, 76
Paul Cloyd, 74
Mark Hendrickson, 81
David Noel, 78
Dave Feitl, 83
Fred Taylor, 77
Bob Quick, 77
Doug Lee, 77
Gene Ollrich, 71
Jim Brasco, 73
Wilson Washington, 81
DeMarcus Nelson, 76
Kevin Jones, 80
A.J. Guyton, 73
Hank McDowell, 81
Matthew Aitch, 79
Corey Maggette, 78
Kendall Rhine, 82
Paul Pressey, 77
Nene Hilario, 83
Brett Szabo, 83
Stan Miasek, 77
Dave Gunther, 79
Cameron Bairstow, 81
Roy Tarpley, 83
Todd Day, 78
Don Otten, 82
Skippy Whitaker, 73
Bennie Swain, 80
Jordan Clarkson, 77
Frank Radovich, 80
Bevo Nordmann, 82
Wayne Turner, 74
Michael Finley, 79
Bill Mayfield, 79
Jon Leuer, 82
Mike Wilks, 70
Owen Wells, 79
Bill Miller, 75
Andrew Wiggins, 80
Skeeter Swift, 75
Ken Smith, 79
Johnny Norlander, 75
Luis Flores, 74
Bert Cook, 75
Eric Montross, 84
Nate Driggers, 77
Eddie Jordan, 73
Jeff Cross, 82
John Lambert, 82
Cole Aldrich, 83
George Munroe, 71
Herb Scherer, 81
Wesley Johnson, 79
Korleone Young, 79
Henry Dickerson, 76
Steve Harris, 77
Manny Harris, 77
Joe Crispin, 72
David West, 81
Willie Scott, 77
Danny Fortson, 79
Don Bielke, 79
Chris Hunter, 83
Bob Bigelow, 79
Billy Evans, 72
Patrick Ewing, 80
Pat Garrity, 81
Dwight Waller, 78
Cal Christensen, 77
Rashad McCants, 76
Tommy Kearns, 71
Darrell Griffith, 76
Major Jones, 81
Al Jackson, 73
Tom LaGarde, 82
Marques Bragg, 80
Kerry Kittles, 77
Brad Daugherty, 84
Reggie Hanson, 80
Ricky Davis, 78
Andy Johnson, 77
Dennis Hamilton, 80
J.R. Giddens, 77
DeMar DeRozan, 79
Trevor Booker, 79
Belus Smawley, 73
Derrek Dickey, 79
Roger Phegley, 78
Tyreke Evans, 78
Jake Fendley, 72
Walt Williams, 80
Jim Rowinski, 80
Ron Livingstone, 82
Jared Jeffries, 83
Erick Barkley, 73
Johnny Jones, 79
Dexter Westbrook, 80
Jim Lampley, 82
Bill Jones, 79
Dave Popson, 82
Walt Davis, 80
Bingo Smith, 77
Zoran Dragic, 77
Bob Houbregs, 79
Bernard Thompson, 78
Jamie Waller, 76
Robert Horry, 81
Brian Oliver, 76
Greg Butler, 83
Pete Williams, 79
Dan Gadzuric, 83
Sean Kilpatrick, 76
Rastko Cvetkovic, 85
Shavlik Randolph, 82
Dennis Boyd, 73
Irv Rothenberg, 79
Darius Miles, 81
Richard Fisher, 77
Jim Garvin, 79
Walt Budko, 77
Gary Brokaw, 76
Skip Wise, 74
Hal Greer, 74
Kyle Weaver, 78
John Arthurs, 76
Ernie Beck, 76
Hal Uplinger, 76
Othello Hunter, 80
Norm Richardson, 77
Ricky Berry, 80
Mike Scott, 80
Richard Clark, 76
Jeff Green, 81
Ben Poquette, 81
Kevin Salvadori, 84
Sid Catlett, 78
Peyton Siva, 72
Warren Kidd, 81
Mike Champion, 82
Otto Schnellbacher, 76
Darrell Hardy, 79
Stan Patrick, 74
Robert Pack, 74
Jeff Turner, 81
Adrian Dantley, 77
Spencer Hawes, 84
Eric White, 80
James Harden, 77
Jamison Brewer, 76
Sidney Lowe, 72
Wayne Kreklow, 76
David Wear, 82
Bob Wilkerson, 78
Pete Myers, 78
Isiah Thomas, 73
Maceo Baston, 81
Tim Perry, 81
JaVale McGee, 84
Gene Banks, 79
Dick Knostman, 78
Bob Donham, 74
Damian Lillard, 75
Myles Patrick, 80
Vann Williford, 78
Corey Brewer, 81
Tony Bennett, 72
Nerlens Noel, 83
Kevin Seraphin, 81
Gene Tormohlen, 80
Antonio Davis, 81
Charles Parks, 77
Jiri Welsch, 79
Jerome Henderson, 83
Jim Pollard, 76
Ryan Robertson, 77
Steffond Johnson, 80
Giff Roux, 77
Alando Tucker, 78
LaMark Baker, 73
Gene Williams, 79
Reggie Lacefield, 77
John Thompson, 82
Darius Morris, 76
Chris McNealy, 79
Keith Van Horn, 82
Lionel Chalmers, 72
Bud Grant, 75
Kelvin Upshaw, 74
Boniface N'Dong, 84
Antawn Jamison, 80
Tommy Kron, 77
Sam Vincent, 74
Reggie Lewis, 79
Cory Jefferson, 81
Doug Kistler, 81
Lee Davis, 80
Matt Zunic, 75
Hawkeye Whitney, 77
Dick Miller, 78
Joe Ellis, 78
Mike Woodson, 77
Scott Sims, 73
David Rivers, 72
Jack Hewson, 78
Jimmy Darrow, 70
Charley Shipp, 73
P.J. Hairston, 78
Kendall Gill, 77
Doug Sims, 79
Mo Layton, 73
Granville Waiters, 83
Ndudi Ebi, 81
Tito Maddox, 76
Howard Porter, 80
Norm Van Lier, 73
Terrance Roberson, 79
Jerome Williams, 81
Pace Mannion, 79
Brian Rowsom, 81
B.J. Tyler, 73
Bill Zopf, 73
Adreian Payne, 82
Corey Beck, 73
Hilton Armstrong, 83
Juan Carlos Navarro, 75
Arvydas Sabonis, 87
Nathaniel Barnett, 75
George Peeples, 79
Bill Chamberlain, 78
Wes Unseld, 79
David Vaughn, 81
Desmon Farmer, 77
Ken Mayfield, 74
Howie Schultz, 78
Isaac Walthour, 71
Elmer Behnke, 79
Ron Anderson, 79
Andre Wakefield, 75
Dwayne Morton, 79
Mateen Cleaves, 74
Freeman Williams, 76
Priest Lauderdale, 88
Norris Cole, 74
Brian Scalabrine, 81
Michael Beasley, 81
Dontell Jefferson, 77
Tyler Hansbrough, 81
Jamaal Magloire, 83
Tony Robertson, 76
Clem Haskins, 75
Dennis Horner, 81
John Williamson, 74
Lloyd Neal, 79
Clarence Brookins, 76
Eddie House, 73
Jason Richardson, 78
Hutch Jones, 80
Joe Hamilton, 70
Lew Hitch, 80
P.J. Brown, 83
Brandon Williams, 78
Eric Leckner, 83
Jeff Ayres, 81
Rex Walters, 76
Patrick O'Bryant, 84
Freddie Crawford, 76
Bo Lamar, 73
Micheal Ray Richardson, 77
Moe Becker, 73
Oscar Robertson, 77
John Janisch, 75
Jarnell Stokes, 80
Eric Mobley, 83
Ron Cavenall, 85
Bruno Sundov, 86
D.J. Kennedy, 78
Walker Banks, 82
Wayne Hightower, 80
Dana Barros, 71
Steve Stipanovich, 83
Charlie Lowery, 75
Leo Katkaveck, 72
Allan Ray, 74
Art Williams, 73
Bob Warlick, 77
Darren Tillis, 83
Dick Atha, 74
Martell Webster, 79
Tracy Jackson, 78
Acie Law, 75
Thomas Jordan, 82
Rodney White, 81
Kevin Willis, 84
Aaron Williams, 81
Alvin Heggs, 80
Roger Strickland, 77
Wilbert Robinson, 74
Johnny Green, 77
Bill Cartwright, 85
Gary Hill, 76
Foots Walker, 72
Steve Patterson, 81
Fabricio Oberto, 82
Dominic McGuire, 81
Mel Hirsch, 66
Ben Davis, 81
Mike O'Neill, 75
Jim Les, 71
Donald Dee, 80
Cedric Ball, 80
Chris Washburn, 83
Dan King, 78
Jim Walsh, 76
Othell Wilson, 72
Eldridge Recasner, 75
Mike Mitchell, 79
George Pastushok, 73
Joe Reaves, 77
Clifford Rozier, 83
Theo Ratliff, 82
Jason Hart, 75
Kris Joseph, 79
Bob Netolicky, 81
Ozell Jones, 83
Bill Newton, 81
Bimbo Coles, 73
Charlie Scott, 77
Don Kojis, 77
Nate McMillan, 77
Fred Brown, 75
Jim Petersen, 82
Oliver Lafayette, 74
Chris McCray, 77
Tornike Shengelia, 81
Michael Adams, 70
Curtis Borchardt, 84
Phil Pressey, 71
Richard Hamilton, 78
Ed Sherod, 74
Jason Collins, 84
Sidney Wicks, 80
Gene Guarilia, 77
Wesley Person, 78
Jim Thomas, 75
Khris Middleton, 79
Marcus Camby, 83
Jordan Williams, 82
Barry Clemens, 78
Festus Ezeli, 83
Ernie Grunfeld, 78
Rich Yonakor, 81
Ish Smith, 72
Taurean Green, 72
Jack McCloskey, 74
Ed Leede, 75
Brian Grant, 81
Kevin Ollie, 76
Tracy McGrady, 80
Darvin Ham, 79
Johnny Simmons, 73
George Carter, 76
Alex Kirk, 84
D.C. Wilcutt, 74
Lamar Odom, 82
Billy James, 75
E'Twaun Moore, 76
Solomon Jones, 82
Hanno Mottola, 83
Yvon Joseph, 83
James Robinson, 74
Brandon Knight, 75
Rickie Winslow, 80
Phil Chenier, 75
Wally Walker, 79
Gordan Giricek, 78
Jim Springer, 81
Rajon Rondo, 73
Garry Witts, 79
Bobby Rascoe, 76
Larry Siegfried, 75
